# redshift DM
0.128560 41.433393
0.128738 52.294698
0.129283 100.910495
0.129370 158.728683
0.129411 190.059221
0.129422 202.598081
0.129935 57.301609
0.130620 248.444396
0.130801 218.860410
0.130937 135.838924
0.131018 103.891479
0.131250 79.662912
0.132534 112.513624
0.132697 179.340900
0.132757 68.984391
0.132812 45.055049
0.132838 11.928531
0.132859 184.805432
0.132859 340.822927
0.132961 211.484295
0.133038 36.280117
0.133315 160.063533
0.133573 67.831280
0.133612 191.237548
0.133616 414.815699
0.133669 244.501332
0.133706 65.275708
0.134374 253.768028
0.134454 271.448578
0.134454 83.864287
0.134790 125.691198
0.135118 300.136163
0.135235 148.520235
0.135282 136.642835
0.135497 214.205692
0.135547 12.995421
0.135636 106.976643
0.135884 253.223475
0.135903 224.105664
0.136157 57.871082
0.136520 156.343156
0.136568 27.909537
0.136702 274.235221
0.136967 23.201389
0.137058 267.067179
0.137081 262.377876
0.137148 166.251281
0.137588 178.013822
0.137959 17.207415
0.138199 151.211541
0.138518 159.916203
0.138691 163.144856
0.138716 93.035293
0.138731 40.390199
0.138864 35.611683
0.139070 277.955589
0.139174 251.038004
0.139197 55.602203
0.139511 26.401345
0.139720 213.199629
0.139796 76.296965
0.139952 68.010128
0.140756 273.675030
0.140978 3.342692
0.141113 10.279035
0.141403 80.270873
0.141448 137.283643
0.141475 70.478283
0.141649 361.294040
0.142036 70.647867
0.142118 218.098315
0.142400 37.929663
0.142650 238.466086
0.142890 314.284136
0.142896 79.598604
0.143052 121.948463
0.143099 116.392137
0.143519 174.521889
0.143551 259.984337
0.143829 68.641939
0.144002 267.774160
0.144075 167.092769
0.144240 330.735085
0.144642 183.823184
0.144728 142.028030
0.144739 228.519435
0.144959 145.020235
0.145286 110.603174
0.145401 206.239088
0.145483 51.783172
0.145812 122.113494
0.145844 82.943980
0.146199 226.385944
0.146241 106.527313
0.146279 162.259670
0.146439 165.069616
0.146539 204.273953
0.146603 88.877020
0.146733 289.379314
0.146992 269.727695
0.147077 370.126974
0.147186 38.528821
0.147330 168.116732
0.147573 198.215287
0.147683 12.618655
0.147779 235.678516
0.147845 132.849392
0.147950 31.578670
0.147993 239.884573
0.148152 187.344641
0.148316 259.562763
0.148321 279.329210
0.148613 154.931480
0.148701 82.447630
0.148774 59.233816
0.149016 203.277321
0.149276 90.691122
0.149385 130.704983
0.149463 154.973662
0.149580 211.393656
0.149590 182.961687
0.149621 329.780615
0.149662 193.670647
0.149867 80.365930
0.149938 278.457014
0.150112 395.855888
0.150548 289.202834
0.150570 210.235618
0.150830 254.950441
0.151132 251.523015
0.151281 81.372955
0.151291 223.566111
0.151330 34.682724
0.151374 166.919813
0.151534 92.363362
0.151619 207.969210
0.151929 87.713476
0.151980 160.106877
0.151996 30.723586
0.152037 107.058863
0.152267 290.964104
0.152398 268.993366
0.152614 159.089035
0.152730 320.453567
0.152795 259.036715
0.152893 162.259354
0.153023 242.210432
0.153396 64.220888
0.153604 240.952122
0.153786 300.798660
0.153820 181.334094
0.154023 273.831617
0.154342 31.498008
0.154345 14.204649
0.154432 247.549373
0.154581 450.990876
0.154622 164.748686
0.154799 260.463893
0.155087 271.682302
0.155198 228.007351
0.155246 95.341997
0.155462 395.523352
0.155538 247.981954
0.155587 164.894099
0.155720 89.206086
0.155735 309.361507
0.155762 312.247609
0.155791 57.812186
0.156026 296.372596
0.156225 277.760554
0.156441 188.933777
0.156450 255.578383
0.156529 224.065901
0.156877 31.031743
0.157078 199.584867
0.157135 141.019283
0.157278 25.542450
0.157374 62.157315
0.157448 151.507001
0.157456 114.724562
0.157501 87.229717
0.157561 290.430483
0.157591 1.229462
0.157739 12.148342
0.157780 388.181927
0.157808 42.389387
0.158029 160.950451
0.158233 218.054966
0.158852 134.348098
0.159006 152.859769
0.159046 61.234632
0.159137 80.201615
0.159174 197.512417
0.159246 13.348585
0.159336 331.482005
0.159406 157.217655
0.159460 184.661859
0.159583 30.442688
0.159609 215.967774
0.159631 41.653097
0.159705 230.448882
0.159792 257.655020
0.160053 268.510035
0.160079 100.487455
0.160160 341.643525
0.160245 166.224804
0.160354 154.674808
0.160645 226.713943
0.160671 74.474181
0.160902 132.723835
0.161113 204.481566
0.161255 90.044458
0.161301 156.029075
0.161321 363.201498
0.161468 63.976437
0.161557 257.996390
0.161743 85.418516
0.161801 171.039149
0.161951 226.134184
0.161960 261.233506
0.162037 206.736090
0.162096 251.686342
0.162186 140.143614
0.162421 109.632262
0.162447 287.220257
0.162627 227.012203
0.162631 113.147009
0.162762 132.063447
0.162779 183.872783
0.162799 271.516893
0.162829 187.259061
0.162844 135.889114
0.162864 263.590743
0.162879 196.746634
0.163140 178.259406
0.163388 357.102905
0.163399 280.378722
0.163719 485.253323
0.164001 179.779072
0.164265 320.892788
0.164329 344.148522
0.164351 81.010244
0.164725 150.094852
0.165009 174.995883
0.165266 110.216210
0.165455 123.550952
0.165485 566.858681
0.165598 165.360018
0.165725 236.951984
0.165989 211.058833
0.166020 176.901655
0.166023 28.837086
0.166071 282.923598
0.166126 159.886984
0.166291 111.305116
0.166316 185.503072
0.166379 203.366810
0.166523 307.240857
0.166622 2.104733
0.166692 152.109840
0.167162 83.810904
0.167310 65.471532
0.167661 194.637142
0.167705 113.042454
0.167966 228.932418
0.168348 59.089172
0.168373 150.673132
0.168511 203.052446
0.168621 219.237037
0.169087 191.578145
0.169221 163.691977
0.169309 98.413889
0.169340 362.744963
0.169399 195.149755
0.169758 30.896286
0.169948 213.977755
0.170107 315.910672
0.170210 12.474428
0.170283 192.636972
0.170360 24.131772
0.170458 187.635767
0.170487 208.271494
0.170602 268.082252
0.170960 159.448198
0.170978 159.940129
0.170990 40.174708
0.171245 139.775507
0.171448 175.800920
0.171547 176.279893
0.171551 150.684816
0.171552 39.851140
0.171787 12.996334
0.171864 355.980725
0.171873 243.569368
0.171917 460.182529
0.172042 220.848452
0.172121 253.313743
0.172141 61.055254
0.172337 351.794547
0.172695 112.585312
0.172811 251.590145
0.172893 186.250581
0.172972 351.389838
0.173243 156.966751
0.173264 177.718106
0.173382 193.228277
0.173686 359.415543
0.173727 218.753508
0.173845 313.184333
0.174088 209.387812
0.174243 157.457025
0.174401 211.956633
0.174591 198.706019
0.174606 255.644292
0.174772 56.528478
0.174920 206.124635
0.175092 50.748821
0.175200 310.422879
0.175319 40.782091
0.175388 147.628387
0.175554 248.711630
0.175600 13.302087
0.175723 75.548724
0.175911 450.248873
0.175984 291.366604
0.176172 217.126836
0.176193 255.310814
0.176441 64.397780
0.176658 253.761390
0.176815 416.968015
0.176827 115.981812
0.176970 401.042725
0.177239 120.231087
0.177280 192.092359
0.177329 12.495281
0.177330 230.811746
0.177373 195.595604
0.177556 150.077314
0.177586 71.576385
0.177743 205.354798
0.177777 100.442314
0.178232 314.342634
0.178257 210.094670
0.178304 118.424458
0.178376 301.461643
0.178446 125.318362
0.178599 298.289517
0.178640 193.075585
0.178701 129.978127
0.178931 251.300623
0.179298 172.710247
0.179305 247.640557
0.179316 205.851272
0.179470 206.818100
0.179521 184.738025
0.179599 534.880398
0.179601 244.386230
0.179866 151.223427
0.179925 19.289349
0.180071 233.489728
0.180185 109.573090
0.180337 312.735458
0.180362 220.186100
0.180436 226.904934
0.180444 66.900828
0.180486 251.357413
0.180605 201.855134
0.180623 65.086851
0.180753 65.702544
0.180807 385.191327
0.180875 250.984802
0.180909 133.715671
0.180909 113.562942
0.181181 182.493641
0.181272 216.911578
0.181301 14.929119
0.181325 165.936774
0.181509 193.925724
0.181576 178.571600
0.181641 361.650818
0.181786 21.101649
0.181891 164.656381
0.181912 155.123459
0.181993 43.138542
0.182355 126.427595
0.182422 19.173588
0.182446 62.894327
0.182645 202.958204
0.182676 230.645255
0.182969 142.337469
0.183133 349.200120
0.183221 273.804246
0.183312 426.846189
0.183404 168.849459
0.183408 53.744751
0.183647 160.388846
0.183661 433.211808
0.183678 59.732352
0.183860 289.094501
0.184011 56.697615
0.184083 138.860160
0.184264 122.442060
0.184269 70.819321
0.184277 280.942708
0.184284 362.672363
0.184688 296.605851
0.184818 188.272991
0.185026 0.979943
0.185268 201.533166
0.185319 263.000924
0.185413 174.193482
0.185425 350.243517
0.185505 161.303512
0.185602 111.468126
0.185621 308.190666
0.185643 293.288896
0.185736 371.682776
0.185795 250.776536
0.185822 86.237060
0.185878 239.848788
0.186004 138.482269
0.186074 114.247687
0.186160 350.911079
0.186303 338.320540
0.186463 136.500160
0.186523 287.690188
0.186527 15.973579
0.186544 340.795865
0.186630 152.018241
0.187076 267.669107
0.187256 254.316468
0.187408 245.441113
0.187626 38.792142
0.187677 115.007998
0.188337 319.721148
0.188414 251.818844
0.188596 54.484401
0.188696 235.768262
0.188746 58.935055
0.188833 31.840555
0.188915 112.040254
0.189029 177.360751
0.189196 39.956183
0.189400 300.654854
0.189555 101.609098
0.189648 185.992029
0.189741 245.872246
0.189790 419.949564
0.190063 264.301007
0.190071 152.503338
0.190157 67.628831
0.190190 34.659464
0.190333 68.440120
0.190339 172.086050
0.190501 341.062412
0.190564 174.903926
0.190925 121.511231
0.190979 205.579276
0.191019 396.821369
0.191047 97.368277
0.191125 248.618993
0.191377 146.565743
0.191462 216.932942
0.191513 271.555204
0.191531 363.266721
0.191755 185.273072
0.191837 333.691200
0.191919 242.896911
0.191921 30.645961
0.192163 168.172545
0.192505 483.041129
0.192600 178.785804
0.192603 153.784431
0.192621 153.489448
0.192669 135.020129
0.192744 21.403110
0.192940 262.231241
0.193329 97.197456
0.193364 149.948413
0.193589 262.861882
0.193693 147.961564
0.193989 210.339892
0.194104 46.904542
0.194380 381.031283
0.194380 238.370180
0.194426 276.346562
0.194521 317.839498
0.194623 345.758402
0.194702 360.136538
0.194854 281.344106
0.194922 124.095046
0.195032 230.973524
0.195037 155.334849
0.195063 166.851961
0.195480 245.077656
0.195490 354.477536
0.195591 291.357802
0.195609 195.154274
0.195629 208.533744
0.196119 241.830554
0.196142 344.291256
0.196341 429.440611
0.196479 213.362736
0.196508 171.627005
0.196578 216.959782
0.196643 326.495872
0.196731 262.633093
0.196756 133.334437
0.196784 198.959945
0.196840 199.470525
0.196874 116.445404
0.196965 115.060118
0.197020 46.126831
0.197043 179.186262
0.197178 339.600839
0.197319 325.696224
0.197416 194.774896
0.197600 421.917572
0.197711 191.509791
0.197813 155.738177
0.197899 111.995441
0.198424 224.112221
0.198496 86.780108
0.198796 381.796023
0.198873 43.478093
0.198963 361.279650
0.198975 225.403458
0.198987 55.422560
0.199069 180.606954
0.199113 246.322969
0.199124 84.194129
0.199130 162.963697
0.199198 448.508764
0.199324 309.120527
0.199441 56.376075
0.199445 423.032497
0.199490 348.569349
0.199563 30.145498
0.199887 213.110135
0.199968 255.720301
0.200014 136.107838
0.200422 78.350134
0.200428 273.205355
0.200438 258.925288
0.200506 500.614970
0.200576 57.069046
0.200904 76.314500
0.200972 299.263593
0.201041 336.540118
0.201130 102.579836
0.201292 228.395000
0.201372 98.000102
0.201380 267.420373
0.201398 254.227686
0.201452 216.724857
0.201578 106.870499
0.201592 150.775679
0.201782 212.472892
0.201908 229.269002
0.202030 382.578997
0.202060 294.732653
0.202068 155.486272
0.202166 274.133794
0.202241 282.776246
0.202292 120.539654
0.202443 276.600985
0.202490 173.668702
0.202517 240.156093
0.202809 330.858787
0.202932 333.112748
0.203009 94.315542
0.203127 63.673792
0.203416 428.479825
0.203426 429.093472
0.203477 296.739972
0.203542 167.079425
0.203729 167.642931
0.203786 81.146749
0.203907 232.237325
0.204017 189.510077
0.204049 193.096080
0.204194 59.988731
0.204205 325.479922
0.204313 261.862745
0.204601 263.159532
0.204712 182.004826
0.204715 14.120370
0.204794 66.981092
0.204965 303.596827
0.205018 144.215525
0.205080 75.418295
0.205366 288.953489
0.205420 165.466997
0.205444 253.553639
0.205599 77.958725
0.205811 203.406073
0.205837 375.582549
0.205867 363.553976
0.205915 106.705872
0.206046 172.206465
0.206135 309.788802
0.206152 218.360079
0.206178 251.810379
0.206240 382.189543
0.206244 234.797676
0.206278 132.240581
0.206400 366.231633
0.206410 103.425818
0.206433 204.598389
0.206449 134.296931
0.206470 56.679598
0.206593 194.747293
0.206611 215.289089
0.206675 175.968458
0.206727 334.296091
0.206743 111.682622
0.206884 253.661363
0.207035 54.703824
0.207097 511.545990
0.207248 125.353804
0.207273 3.375692
0.207482 179.057032
0.207504 237.269696
0.207698 320.534337
0.207809 344.759782
0.207885 287.821508
0.208095 315.685532
0.208523 349.457583
0.208747 241.225530
0.208846 113.351058
0.209067 221.506200
0.209075 119.452686
0.209090 343.222870
0.209159 362.666721
0.209336 370.567385
0.209573 64.864795
0.209779 345.622313
0.209798 138.266974
0.209862 257.832929
0.209911 316.043998
0.209985 28.842646
0.210072 320.662569
0.210274 15.120315
0.210330 186.248248
0.210624 335.782323
0.210644 380.287173
0.210644 314.491500
0.210716 140.280924
0.211004 136.054806
0.211172 194.316996
0.211223 219.305701
0.211304 323.722774
0.211318 204.404154
0.211516 154.134953
0.211863 167.559312
0.211866 357.459586
0.211892 220.307404
0.211915 406.840406
0.212207 334.344362
0.212279 147.066196
0.212609 156.810258
0.212659 200.215749
0.212660 196.580735
0.212674 360.990628
0.212714 145.299690
0.212895 228.433802
0.212923 256.882475
0.213120 304.203496
0.213361 274.813374
0.213363 265.053635
0.213391 153.954619
0.213464 166.532052
0.213502 246.398467
0.213510 190.824113
0.213513 96.199682
0.213705 159.119841
0.213707 236.870768
0.213716 366.297058
0.213797 95.320755
0.213878 75.102422
0.213959 312.138403
0.214097 163.441266
0.214214 107.715814
0.214237 213.261841
0.214329 101.199951
0.214539 496.697563
0.214609 117.394495
0.214789 240.444781
0.214838 282.237454
0.214843 337.041517
0.215053 79.045736
0.215228 274.504295
0.215229 7.374246
0.215280 256.113075
0.215667 209.749414
0.215736 313.036226
0.215843 250.518716
0.215853 203.121689
0.216064 213.074593
0.216146 31.984948
0.216158 113.749822
0.216170 411.685517
0.216191 243.763219
0.216456 304.952066
0.216462 139.177367
0.216684 329.318651
0.216793 182.656087
0.216794 34.897934
0.216811 207.797214
0.216971 383.854454
0.217172 448.302619
0.217312 312.801921
0.217321 238.966349
0.217488 550.166070
0.217901 512.652313
0.217907 347.668674
0.218199 396.320779
0.218212 169.891065
0.218282 195.001436
0.218343 146.312863
0.218354 130.550002
0.218421 388.436653
0.218465 105.645536
0.218475 135.039366
0.218505 306.545662
0.218592 67.720119
0.218612 190.754728
0.219040 66.094762
0.219047 250.586396
0.219055 227.050576
0.219087 340.053717
0.219222 228.143593
0.219319 275.999312
0.219388 125.064263
0.219499 406.750922
0.219620 164.575941
0.219814 116.866065
0.219856 151.113332
0.219865 293.977524
0.220039 310.847917
0.220111 218.530233
0.220172 96.580087
0.220276 70.270197
0.220417 308.851075
0.220513 289.280699
0.221183 275.529114
0.221203 425.762310
0.221206 121.277726
0.221252 476.411689
0.221330 266.282879
0.221400 158.393133
0.221458 216.227387
0.221517 70.387518
0.221617 92.493471
0.221691 208.974351
0.221852 323.181749
0.221878 133.316161
0.221936 499.293112
0.221943 218.224475
0.222159 146.697314
0.222236 59.290393
0.222323 157.367647
0.222328 409.121823
0.222515 445.475157
0.222583 303.167460
0.222754 231.760947
0.222812 40.404495
0.222862 291.888794
0.222942 248.961522
0.222976 173.680006
0.223201 154.738960
0.223311 276.125007
0.223378 53.432904
0.223483 412.980626
0.223510 464.513703
0.223551 313.979909
0.223598 186.725865
0.223705 147.913130
0.223792 186.020466
0.223862 266.748081
0.223882 355.328335
0.223985 283.676062
0.224316 388.215387
0.224346 297.156071
0.224432 359.091870
0.224486 222.540967
0.224503 78.695504
0.224665 391.950616
0.224685 507.458245
0.224704 264.548350
0.224856 156.613651
0.224897 287.656799
0.224951 181.529936
0.224958 230.942037
0.225083 237.871559
0.225135 129.657178
0.225174 134.645489
0.225205 217.890117
0.225213 201.666282
0.225328 300.557756
0.225333 262.057501
0.225368 305.255396
0.225657 209.439191
0.225732 123.861245
0.225775 93.471163
0.225959 355.239940
0.226058 165.529969
0.226207 146.771912
0.226343 392.996269
0.226363 177.675738
0.226512 181.405171
0.226625 256.994927
0.226719 157.983168
0.226750 135.669537
0.226779 210.851883
0.226910 134.441042
0.227038 353.770235
0.227246 169.970040
0.227356 301.672006
0.227368 195.483475
0.227422 189.939543
0.227494 229.286910
0.227579 344.319992
0.227792 234.873723
0.227894 223.388546
0.227915 158.238455
0.227930 179.772498
0.227977 253.119409
0.228026 399.652570
0.228042 260.736934
0.228147 125.220433
0.228175 191.472058
0.228186 373.090532
0.228194 240.319043
0.228219 51.909005
0.228367 286.383256
0.228392 147.431797
0.228396 82.270296
0.228448 241.437725
0.228719 122.270853
0.228769 335.695758
0.228814 242.522379
0.228900 404.397939
0.228910 275.793705
0.229064 166.989823
0.229111 165.366790
0.229145 184.611754
0.229176 294.990922
0.229230 45.268118
0.229252 266.623301
0.229297 112.734457
0.229339 520.606985
0.229419 302.878370
0.229781 315.983027
0.229867 241.434395
0.229905 26.053023
0.230235 234.798124
0.230550 283.231834
0.230590 159.021023
0.230720 222.970705
0.230773 314.545939
0.230833 247.441566
0.230856 268.192639
0.230912 300.978777
0.230945 392.806317
0.231122 125.572548
0.231181 484.156843
0.231289 483.995217
0.231423 162.060429
0.231439 320.602437
0.231973 469.930708
0.231990 420.627712
0.231998 12.023036
0.232122 214.513541
0.232387 169.540080
0.232671 345.783692
0.232675 357.392368
0.232951 82.237825
0.233005 143.730157
0.233107 31.501806
0.233182 224.046091
0.233204 198.247440
0.233263 295.770240
0.233396 469.490234
0.233543 270.554387
0.233585 197.166373
0.233635 340.142275
0.233817 190.659015
0.234073 213.127886
0.234204 259.117089
0.234204 82.182118
0.234325 196.713801
0.234364 133.207757
0.234370 341.369713
0.234476 103.356873
0.234515 115.062929
0.234518 144.803879
0.234630 135.501870
0.234806 454.276326
0.234818 377.891149
0.234827 300.763363
0.234882 184.551750
0.234888 229.020638
0.234916 442.192124
0.235110 197.359453
0.235184 98.228622
0.235218 343.600630
0.235238 207.114488
0.235337 215.255703
0.235345 208.588815
0.235405 217.751782
0.235489 302.420688
0.235650 198.531622
0.235986 278.484700
0.236067 374.076967
0.236107 430.472986
0.236119 121.384002
0.236253 371.289879
0.236401 386.062624
0.236478 402.793863
0.236802 245.700424
0.236894 208.322474
0.237188 38.935338
0.237297 252.733712
0.237321 471.514200
0.237503 280.905757
0.237678 212.176134
0.237690 315.684185
0.237847 86.108394
0.238117 205.187740
0.238204 346.792498
0.238227 313.516172
0.238234 175.737643
0.238348 472.994549
0.238547 51.207495
0.238591 281.955307
0.238693 351.494962
0.238695 402.071337
0.238885 257.371202
0.239093 341.414571
0.239234 242.422125
0.239270 459.150215
0.239773 284.496337
0.239917 393.706715
0.240043 92.151233
0.240104 227.945896
0.240145 313.123025
0.240260 312.095658
0.240293 168.918808
0.240401 0.571024
0.240498 13.773113
0.240733 119.937236
0.240759 606.880477
0.240783 290.804804
0.240854 221.724462
0.240908 205.301039
0.240978 249.202228
0.241029 233.010917
0.241039 115.920341
0.241190 376.817542
0.241566 31.469807
0.241648 488.385736
0.241776 303.499714
0.241931 125.754373
0.242046 154.707038
0.242224 394.357580
0.242280 69.843812
0.242313 251.581839
0.242417 241.162265
0.242641 237.913749
0.242677 316.696897
0.242732 329.745252
0.242966 299.764097
0.243021 392.275253
0.243057 279.547165
0.243077 180.391323
0.243171 98.220268
0.243247 254.176490
0.243437 297.253265
0.243622 15.508161
0.244114 304.989933
0.244150 133.065807
0.244312 129.388670
0.244428 267.032042
0.244457 237.209784
0.244529 436.720799
0.244591 366.763072
0.244826 92.158099
0.245104 223.381802
0.245215 268.155851
0.245388 150.346474
0.245495 183.387602
0.245575 232.495151
0.245590 247.084582
0.245612 231.215712
0.245629 255.995567
0.245697 297.746486
0.245786 204.806007
0.245804 305.529916
0.245903 402.042570
0.246023 308.237989
0.246125 477.195881
0.246406 65.685589
0.246455 173.108516
0.246479 297.170256
0.246673 281.496543
0.246721 199.162820
0.246766 330.108910
0.246901 277.246193
0.246979 404.194065
0.247077 111.201206
0.247089 257.444244
0.247123 191.877250
0.247140 362.588408
0.247154 321.815431
0.247203 187.149578
0.247217 381.480436
0.247224 247.424599
0.247234 87.321121
0.247276 217.059633
0.247487 554.564587
0.247521 225.716526
0.247681 281.827082
0.247681 288.543793
0.247769 245.210047
0.247967 452.081471
0.247988 347.274537
0.248166 336.929843
0.248224 216.047671
0.248281 342.644002
0.248283 210.988597
0.248314 307.518903
0.248419 522.501055
0.248458 456.542244
0.248475 236.304380
0.248874 281.395989
0.249025 108.019590
0.249092 220.399319
0.249144 156.179964
0.249426 372.627424
0.249594 154.478646
0.249671 240.237827
0.249797 193.446583
0.249845 388.411634
0.250010 433.123947
0.250105 438.829149
0.250193 85.585631
0.250241 339.481429
0.250246 138.916302
0.250252 273.033775
0.250430 380.320261
0.250517 219.464335
0.250683 282.957954
0.250740 172.630868
0.250746 397.566080
0.251017 225.776996
0.251065 184.083435
0.251582 299.669660
0.251634 376.055797
0.251642 71.396672
0.251754 315.335519
0.251757 189.500957
0.251770 342.892780
0.251805 186.945312
0.251821 141.522415
0.251970 161.850141
0.251979 277.101629
0.252062 325.908425
0.252104 173.208838
0.252301 262.908797
0.252421 170.844887
0.252494 206.568912
0.252521 190.899057
0.252523 162.701726
0.252577 95.307291
0.252597 246.236528
0.252674 405.242365
0.252776 267.367003
0.252897 217.038086
0.252916 362.455559
0.253016 191.570857
0.253027 281.839338
0.253073 51.512823
0.253202 256.063863
0.253305 212.840266
0.253473 11.438971
0.253608 198.000216
0.253620 248.321942
0.253685 179.308759
0.253964 322.511268
0.254041 137.880315
0.254042 163.807220
0.254216 57.212913
0.254264 295.785371
0.254352 199.433519
0.254406 252.524546
0.254516 409.581563
0.254564 126.132032
0.254653 424.952567
0.254657 224.484869
0.254762 396.964577
0.254820 243.474411
0.254836 42.658150
0.255096 94.762875
0.255143 224.233512
0.255304 39.287831
0.255314 328.786802
0.255366 367.134342
0.255455 63.192943
0.255503 221.435582
0.255656 246.917962
0.255693 350.197636
0.255725 313.421809
0.255818 204.736854
0.256021 72.769797
0.256168 259.943328
0.256782 243.292352
0.256836 152.046869
0.256941 540.496771
0.257088 283.581794
0.257277 174.990866
0.257301 186.913251
0.257500 371.230358
0.257572 418.482030
0.257692 342.969245
0.257751 395.874119
0.258050 97.903771
0.258160 255.842075
0.258191 109.604555
0.258236 368.279452
0.258364 380.815245
0.258419 131.124327
0.258518 182.893623
0.258593 134.764919
